,year,price
15316,0.9029126213592233,3.63690003309579e-05
4599,0.9223300970873787,6.475950058931145e-05
19218,0.7766990291262136,0.00010935000099508501
2406,0.9223300970873787,6.478380058953258e-05
16108,0.9320388349514563,0.0001457919013267063
10270,0.883495145631068,4.860000044226001e-05
7471,0.8737864077669902,1.2150000110565002e-05
7876,0.8932038834951457,3.8880000353808e-05
16856,0.9514563106796117,0.000133650001216215
8305,0.9320388349514563,4.4550000405405004e-05
4594,0.8640776699029126,6.8850000626535e-05
13855,0.9223300970873787,6.637950060405346e-05
8628,0.9805825242718447,0.00021761460198029288
3169,0.8543689320388349,3.6450000331695004e-05
1083,0.941747572815534,0.000104490000950859
6865,0.8737864077669902,3.11850002837835e-05
2130,0.9320388349514563,6.478380058953258e-05
1381,0.9611650485436893,0.0001133838010317926
2167,0.8252427184466019,2.833380025783758e-05
1193,0.9514563106796117,6.0733800552677585e-05
5203,0.8932038834951457,2.0250000184275e-05
2935,0.9514563106796117,0.0002915028026526755
15326,0.912621359223301,7.65450006965595e-05
15558,0.912621359223301,4.698000042751801e-05
6227,0.9320388349514563,6.475950058931145e-05
710,0.9320388349514563,5.665950051560145e-05
11768,0.8737864077669902,2.3490000213759004e-05
3289,0.941747572815534,6.0709500552456456e-05
12866,0.8543689320388349,0.00010525950095786146
1190,0.912621359223301,4.048380036840258e-05
9240,0.9029126213592233,6.2370000567567e-05
7048,0.9029126213592233,8.905950081044146e-05
12629,0.8737864077669902,2.4300000221130004e-05
1856,0.9029126213592233,4.855950044189145e-05
8827,0.883495145631068,5.256900047837791e-05
9630,0.7572815533980582,8.10000007371e-06
5779,0.8640776699029126,4.050000036855e-05
10319,0.8446601941747572,1.5795000143734502e-05
17252,0.912621359223301,0.0001599750014557725
16270,0.8932038834951457,5.2650000479115004e-05
14850,0.9320388349514563,4.855950044189145e-05
7144,0.8155339805825242,1.7820000162162e-05
15503,0.8446601941747572,5.5890000508599004e-05
1538,0.8932038834951457,5.3662500488328755e-05
875,0.970873786407767,0.00037260000339066004
3349,0.941747572815534,0.0001457838013266326
8487,0.9029126213592233,0.000104490000950859
3371,0.9320388349514563,7.5330000685503e-05
17137,0.9029126213592233,7.4520000678132e-05
15425,0.883495145631068,7.290000066339001e-05
10964,0.7961165048543689,4.050000036855e-06
3235,0.9320388349514563,0.00012955950117899147
16037,0.9223300970873787,6.844500062284951e-05
198,0.9320388349514563,0.000298890002719899
16388,0.8446601941747572,3.5640000324324e-05
16356,0.8640776699029126,4.855950044189145e-05
7307,0.9514563106796117,6.99840006368544e-05
2403,0.941747572815534,0.00010528380095808259
7474,0.912621359223301,5.87250005343975e-05
1752,0.9611650485436893,0.00012958380117921258
9572,0.7669902912621359,1.7820000162162e-05
1830,0.941747572815534,6.962760063361117e-05
3258,0.970873786407767,0.00027535950250577145
583,0.8543689320388349,8.408610076518352e-05
15668,0.8252427184466019,4.045950036818145e-05
6704,0.8349514563106796,4.860000044226001e-05
1343,0.941747572815534,0.0003239838029482526
5738,0.9514563106796117,6.856650062395515e-05
5622,0.9320388349514563,3.235950029447145e-05
6226,0.8737864077669902,9.286650084508516e-05
2072,0.9320388349514563,8.087850073599436e-05
5563,0.883495145631068,2.1870000199017e-05
16100,0.8543689320388349,5.66919005158963e-05
2787,0.970873786407767,0.00019843380180574759
2047,0.8737864077669902,4.045950036818145e-05
4479,0.8737864077669902,2.4300000221130004e-05
15480,0.8252427184466019,2.6325000239557502e-05
7364,0.912621359223301,4.045950036818145e-05
6363,0.9223300970873787,8.343000075921301e-05
16506,0.9320388349514563,0.0001538919014004163
15163,0.9514563106796117,5.2641900479041294e-05
13495,0.8640776699029126,2.6325000239557502e-05
8420,0.8155339805825242,5.5890000508599004e-05
19365,0.9611650485436893,0.00032399190294832633
14380,0.9902912621359223,0.00028350000257985
12106,0.8252427184466019,2.5920000235872004e-05
7500,0.8155339805825242,6.8850000626535e-05
17284,0.7961165048543689,3.2400000294840005e-06
19193,0.8737864077669902,3.5640000324324e-05
4635,0.8349514563106796,0.00010489500095454451
6867,0.9029126213592233,4.050000036855e-05
5205,0.8446601941747572,2.2680000206388e-05
2950,0.9611650485436893,0.0001781838016214726
15863,0.9611650485436893,6.475950058931145e-05
2633,0.9223300970873787,0.000104490000950859
6219,0.9223300970873787,5.074650046179315e-05
9382,0.941747572815534,0.00024300000221130002
9611,0.883495145631068,4.4550000405405004e-05
9617,0.912621359223301,4.4550000405405004e-05
800,0.8543689320388349,2.8350000257985004e-05
2820,0.9223300970873787,0.0001133838010317926
14896,0.9029126213592233,0.0
2393,0.9611650485436893,0.0001943838017688926
5784,0.883495145631068,6.642000060442201e-05
10398,0.9320388349514563,6.0709500552456456e-05
16116,0.8543689320388349,3.8475000350122505e-05
1741,0.941747572815534,0.00012958380117921258
2692,0.8737864077669902,0.0
12439,0.8446601941747572,4.4550000405405004e-05
13964,0.8737864077669902,8.419950076621545e-05
6823,0.8446601941747572,3.239190029476629e-05
14745,0.8446601941747572,0.00013770000125307
13422,0.8737864077669902,7.290000066339001e-05
4667,0.8155339805825242,4.860000044226001e-05
13283,0.9029126213592233,8.905950081044146e-05
1327,0.9029126213592233,6.478380058953258e-05
2641,0.8446601941747572,2.3490000213759004e-05
1995,0.9223300970873787,0.00014166900128918792
1996,0.9223300970873787,0.0001295190011786229
7546,0.8640776699029126,4.050000036855e-05
8212,0.9029126213592233,0.0001129950010282545
16173,0.9320388349514563,9.63819008770753e-05
11739,0.9611650485436893,0.0
1499,0.9320388349514563,0.000125550001142505
12517,0.9223300970873787,8.095950073673145e-05
10348,0.9029126213592233,0.00013770000125307
14897,0.883495145631068,2.8269000257247904e-05
12735,0.9514563106796117,9.715950088415145e-05
5076,0.9320388349514563,0.0001376190012523329
2252,0.9029126213592233,4.6170000420147004e-05
6685,0.7961165048543689,6.8850000626535e-05
16142,0.9611650485436893,0.00021465000195331502
17891,0.9320388349514563,9.715950088415145e-05
6667,0.9223300970873787,0.0
792,0.8543689320388349,0.0002348190021368529
9239,0.9223300970873787,4.3335000394348505e-05
14892,0.6407766990291263,2.4300000221130004e-05
999,0.8640776699029126,5.665950051560145e-05
17952,0.883495145631068,5.670000051597001e-05
4600,0.8737864077669902,4.045950036818145e-05
14288,0.9805825242718447,0.00012145950110528146
2973,0.9611650485436893,0.0001943838017688926
2954,0.9611650485436893,0.0002024838018426026
1844,0.8932038834951457,4.2930000390663004e-05
17546,0.9029126213592233,0.000101250000921375
1406,0.9514563106796117,0.00013360950121584647
8507,0.9611650485436893,0.00030780000280098004
9664,0.8252427184466019,2.2680000206388e-05
17196,0.941747572815534,0.00019399500176535452
4460,0.9611650485436893,0.00023485950213722147
14066,0.8640776699029126,0.0001133190010312029
1566,0.912621359223301,4.7790000434889004e-05
16160,0.8640776699029126,4.4550000405405004e-05
13687,0.912621359223301,8.905950081044146e-05
14550,0.8737864077669902,3.235950029447145e-05
13287,0.8932038834951457,4.859190044218629e-05
9270,0.8640776699029126,2.3085000210073502e-05
4501,0.8543689320388349,3.9690000361179004e-05
7821,0.9029126213592233,3.6450000331695004e-05
2589,0.8252427184466019,1.6159500147051452e-05
4036,0.8349514563106796,4.4509500405036456e-05
11309,0.8932038834951457,8.5050000773955e-05
5080,0.7864077669902912,0.00010521900095749291
16481,0.8737864077669902,4.859190044218629e-05
14982,0.9320388349514563,6.0750000552825004e-05
1912,0.8932038834951457,0.00010933380099493759
4628,0.9514563106796117,0.0002348919021375163
3718,0.8640776699029126,4.050000036855e-05
7049,0.8932038834951457,0.00010525950095786146
1771,0.9611650485436893,0.0002024838018426026
3794,0.8446601941747572,3.239190029476629e-05
1553,0.970873786407767,9.715950088415145e-05
15554,0.8058252427184466,4.860000044226001e-05
1332,0.9611650485436893,0.0001133838010317926
12153,0.9514563106796117,8.905950081044146e-05
9530,0.8737864077669902,8.910000081081001e-05
12328,0.8737864077669902,4.7790000434889004e-05
5068,0.9223300970873787,0.00011736900106805791
1734,0.9902912621359223,0.0001781838016214726
10949,0.8640776699029126,2.4259500220761452e-05
5751,0.9223300970873787,6.208650056498715e-05
7747,0.8543689320388349,6.8850000626535e-05
16277,0.9320388349514563,7.1280000648648e-05
5810,0.9805825242718447,0.0001620000014742
19486,0.8737864077669902,4.855950044189145e-05
10838,0.9611650485436893,0.00022582800205503482
2769,0.912621359223301,0.00010528380095808259
15009,0.8640776699029126,4.855950044189145e-05
9035,0.8932038834951457,8.095950073673145e-05
582,0.883495145631068,0.0001599588014556251
7159,0.8737864077669902,5.665950051560145e-05
14363,0.9320388349514563,0.0002429838022111526
8954,0.8932038834951457,6.0709500552456456e-05
8958,0.9805825242718447,0.00024083730219161945
6773,0.8155339805825242,4.41450004017195e-05
15563,0.9029126213592233,4.855950044189145e-05
2782,0.912621359223301,0.0001862838016951826
8967,0.8640776699029126,4.6575000423832505e-05
555,0.8349514563106796,4.050000036855e-05
2953,0.9611650485436893,0.0001133838010317926
1050,0.941747572815534,0.00012141900110491291
15877,0.8349514563106796,1.8225000165847502e-05
7454,0.8446601941747572,7.127190064857429e-05
2717,0.8349514563106796,2.023380018412758e-05
11299,0.8349514563106796,9.720000088452e-06
7865,0.883495145631068,3.6409500331326456e-05
8361,0.912621359223301,8.905950081044146e-05
7861,0.8058252427184466,1.2150000110565002e-05
1191,0.8737864077669902,4.858380044211258e-05
6436,0.9029126213592233,4.049190036847629e-05
3148,0.8446601941747572,4.0095000364864505e-05
14922,0.9320388349514563,3.63690003309579e-05
9423,0.9514563106796117,3.917970035653527e-05
5413,0.883495145631068,4.831650043968016e-05
16478,0.9320388349514563,4.7790000434889004e-05
6791,0.8446601941747572,3.5640000324324e-05
8372,0.8737864077669902,6.480000058968e-05
15879,0.8737864077669902,2.2275000202702502e-05
1704,0.912621359223301,0.00012145950110528146
3360,0.9029126213592233,4.4550000405405004e-05
16405,0.9029126213592233,8.901900081007291e-05
1035,0.9611650485436893,0.00014571900132604292
689,0.883495145631068,2.9160000265356004e-05
14286,0.8932038834951457,0.00011335950103157145
15584,0.912621359223301,0.0
18523,0.8252427184466019,3.4789500316584456e-05
7886,0.941747572815534,4.4541900405331294e-05
16033,0.9611650485436893,8.901900081007291e-05
15353,0.912621359223301,6.03450005491395e-05
17495,0.5242718446601942,9.315000084766501e-05
9436,0.9611650485436893,0.00013508370122926168
7482,0.912621359223301,0.0001214919011055763
7088,0.8155339805825242,4.41450004017195e-05
14678,0.912621359223301,0.00011335950103157145
5436,0.8737864077669902,9.286650084508516e-05
14001,0.9223300970873787,3.6450000331695004e-05
8347,0.912621359223301,0.00014575950132641145
14417,0.9223300970873787,8.5050000773955e-05
10714,0.912621359223301,0.00010489500095454451
13458,0.9514563106796117,6.86070006243237e-05
2412,0.9611650485436893,0.0001781838016214726
9166,0.941747572815534,8.869500080712451e-05
7501,0.9223300970873787,0.0001538919014004163
15817,0.9902912621359223,0.00016195950147383147
3012,0.9611650485436893,0.0001133838010317926
1847,0.883495145631068,5.665950051560145e-05
17266,0.8155339805825242,3.9690000361179004e-05
12554,0.883495145631068,7.5330000685503e-05
15264,0.8349514563106796,1.620000014742e-05
15350,0.9029126213592233,4.855950044189145e-05
9838,0.8737864077669902,8.5050000773955e-05
3728,0.8058252427184466,0.0001620000014742
10672,0.8737864077669902,2.3490000213759004e-05
19320,0.8446601941747572,2.8350000257985004e-05
1098,0.883495145631068,4.84380004407858e-05
3153,0.9320388349514563,7.695000070024501e-05
18903,0.9611650485436893,0.00032319000294102904
2853,0.9223300970873787,4.7790000434889004e-05
4742,0.9029126213592233,5.2650000479115004e-05
14389,0.9320388349514563,5.256900047837791e-05
19753,0.9320388349514563,7.492500068181751e-05
2274,0.912621359223301,4.7790000434889004e-05
5617,0.8252427184466019,1.7010000154791e-05
2465,0.9902912621359223,0.00012148380110550259
16307,0.912621359223301,0.00014494950131904046
14845,0.941747572815534,5.256900047837791e-05
14671,0.8543689320388349,4.855950044189145e-05
12371,0.9902912621359223,0.00038070000346437005
3608,0.9223300970873787,8.901900081007291e-05
1975,0.883495145631068,1.4580000132678002e-05
15456,0.9805825242718447,0.00013765950125270147
2163,0.883495145631068,8.098380073695258e-05
9085,0.883495145631068,3.1995000291154505e-05
7051,0.883495145631068,5.665950051560145e-05
2998,0.9611650485436893,0.0002024838018426026
6839,0.9029126213592233,2.9970000272727004e-05
16317,0.9611650485436893,5.6619000515232904e-05
1990,0.912621359223301,0.0001700190015471729
6933,0.8640776699029126,4.855950044189145e-05
2558,0.9611650485436893,0.00014575950132641145
18402,0.912621359223301,0.0
6224,0.8640776699029126,3.130650028488915e-05
5781,0.883495145631068,6.480000058968e-05
15652,0.9514563106796117,0.0002267838020637326
12118,0.8640776699029126,1.619190014734629e-05
8943,0.9320388349514563,7.5330000685503e-05
12875,0.8543689320388349,4.2120000383292e-05
1753,0.9805825242718447,0.0001506438013708586
808,0.9320388349514563,7.285950066302146e-05
12861,0.9514563106796117,0.00010525950095786146
6571,0.8349514563106796,3.6450000331695004e-05
3762,0.9902912621359223,0.0
2743,0.9320388349514563,0.0001563138014224556
4598,0.8737864077669902,4.045950036818145e-05
4527,0.9611650485436893,0.000174150001584765
667,0.8543689320388349,2.8350000257985004e-05
16311,0.970873786407767,0.00020250000184275
5355,0.9029126213592233,6.47190005889429e-05
5721,0.8640776699029126,3.44250003132675e-05
4034,0.6893203883495146,6.8850000626535e-05
17684,0.7766990291262136,1.5390000140049e-05
14870,0.9320388349514563,6.0750000552825004e-05
16247,0.9514563106796117,0.00012870900117125191
3307,0.9805825242718447,0.0001587438014445686
18141,0.9514563106796117,0.000298890002719899
14241,0.970873786407767,0.000117450001068795
5087,0.9611650485436893,0.00014571900132604292
15221,0.8737864077669902,3.239190029476629e-05
12690,0.9514563106796117,8.905950081044146e-05
4430,0.9805825242718447,0.00032319000294102904
7264,0.9029126213592233,8.586000078132601e-05
15662,0.883495145631068,3.235950029447145e-05
17610,0.970873786407767,7.1280000648648e-05
3000,0.941747572815534,0.00010528380095808259
1819,0.9223300970873787,0.00015795000143734503
10144,0.883495145631068,7.285950066302146e-05
14357,0.21359223300970873,7.695000070024501e-05
14284,0.9320388349514563,0.0001457838013266326
13415,0.8737864077669902,0.00010525950095786146
1614,0.8640776699029126,7.285950066302146e-05
2217,0.9611650485436893,0.00015790950143697646
14701,0.941747572815534,8.905950081044146e-05
10821,0.941747572815534,8.972370081648568e-05
4963,0.8737864077669902,4.043520036796032e-05
13288,0.8446601941747572,2.8350000257985004e-05
3076,0.8932038834951457,1.620000014742e-05
7331,0.8932038834951457,4.045950036818145e-05
19920,0.8640776699029126,3.1590000287469004e-05
2290,0.9320388349514563,7.695000070024501e-05
10759,0.9611650485436893,8.099190073702629e-05
9327,0.9320388349514563,0.000104490000950859
16702,0.8543689320388349,6.475950058931145e-05
7904,0.9223300970873787,6.0709500552456456e-05
16701,0.883495145631068,5.665950051560145e-05
14921,0.8932038834951457,6.47190005889429e-05
14612,0.8737864077669902,1.620000014742e-05
12902,0.941747572815534,0.00028220400256805643
7516,0.941747572815534,0.00021059190191638632
11567,0.8543689320388349,5.2650000479115004e-05
2770,0.9320388349514563,0.00012550950114213646
2078,0.8349514563106796,3.559950032395545e-05
6909,0.6893203883495146,2.699730024567543e-05
614,0.9223300970873787,0.00010530000095823001
10613,0.8640776699029126,0.0
11443,0.9029126213592233,3.239190029476629e-05
14965,0.9029126213592233,5.665950051560145e-05
3504,0.8640776699029126,2.0250000184275e-05
8357,0.883495145631068,0.00011335950103157145
3306,0.9902912621359223,0.00012148380110550259
12386,0.912621359223301,0.000133650001216215
7837,0.7961165048543689,2.4259500220761452e-05
9621,0.8640776699029126,6.075000055282501e-06
15706,0.8737864077669902,4.855950044189145e-05
10324,0.912621359223301,5.2650000479115004e-05
15993,0.9514563106796117,0.00021485250195515777
15187,0.941747572815534,6.066900055208791e-05
15431,0.9320388349514563,0.00021870000199017002
3230,0.9611650485436893,9.715950088415145e-05
15499,0.8543689320388349,4.045950036818145e-05
8880,0.9029126213592233,7.285950066302146e-05
2850,0.883495145631068,0.00014575950132641145
4782,0.8155339805825242,1.2150000110565002e-05
10464,0.9902912621359223,0.00024011640218505925
1206,0.883495145631068,0.0001988550018095805
12055,0.9029126213592233,0.000174150001584765
7870,0.8932038834951457,4.4509500405036456e-05
3348,0.9902912621359223,0.0
16383,0.8932038834951457,4.44690004046679e-05
6808,0.8932038834951457,4.25250003869775e-05
12661,0.6601941747572816,1.620000014742e-05
965,0.7572815533980582,1.2150000110565002e-05
9866,0.912621359223301,3.6409500331326456e-05
14371,0.9320388349514563,0.0003401838030956726
1266,0.9514563106796117,5.2609500478746456e-05
9318,0.941747572815534,0.00011259000102456901
8822,0.912621359223301,6.47190005889429e-05
10503,0.8252427184466019,8.910000081081e-06
6731,0.7766990291262136,5.670000051597e-06
6822,0.8349514563106796,5.2609500478746456e-05
16655,0.8640776699029126,3.235950029447145e-05
16315,0.970873786407767,0.0001294947011784018
2933,0.9320388349514563,0.00012145950110528146
8515,0.8543689320388349,1.8630000169533e-05
7614,0.8349514563106796,3.235950029447145e-05
14647,0.8932038834951457,2.8269000257247904e-05
6142,0.9320388349514563,0.00011578950105368446
14428,0.9611650485436893,0.0
10457,0.9805825242718447,0.00031535730286975146
9409,0.9223300970873787,0.00012148380110550259
15094,0.8058252427184466,1.4580000132678002e-05
9430,0.9223300970873787,6.135750055835326e-05
9425,0.8543689320388349,5.4270000493857004e-05
3290,0.9223300970873787,6.478380058953258e-05
15183,0.9514563106796117,6.47190005889429e-05
4950,0.8737864077669902,5.074650046179315e-05
16139,0.9611650485436893,5.6619000515232904e-05
8258,0.8932038834951457,2.9970000272727004e-05
3461,0.9223300970873787,0.00012145950110528146
12918,0.9320388349514563,0.00011340000103194001
4749,0.7766990291262136,5.54850005049135e-05
2159,0.912621359223301,0.00010528380095808259
2380,0.883495145631068,5.180760047144916e-05
277,0.7864077669902912,1.620000014742e-05
13002,0.8155339805825242,3.0780000280098e-05
10785,0.8543689320388349,7.695000070024501e-05
7931,0.8252427184466019,2.6325000239557502e-05
15460,0.7961165048543689,5.670000051597001e-05
1220,0.941747572815534,0.00020250000184275
3336,0.9805825242718447,0.0001506438013708586
4360,0.9029126213592233,5.66919005158963e-05
7430,0.9320388349514563,0.00019440000176904003
8983,0.912621359223301,0.0
13717,0.912621359223301,0.0001619919014741263
4738,0.883495145631068,5.87250005343975e-05
1309,0.912621359223301,0.0001620000014742
7327,0.9320388349514563,5.665950051560145e-05
14443,0.9029126213592233,4.0419000367812904e-05
15934,0.8640776699029126,4.4550000405405004e-05
6076,0.9029126213592233,1.2150000110565002e-05
12485,0.7281553398058253,6.1560000560196e-05
6221,0.9029126213592233,5.074650046179315e-05
12295,0.8252427184466019,3.44250003132675e-05
2759,0.9029126213592233,9.151380083277558e-05
7071,0.912621359223301,6.876900062579791e-05
14763,0.14563106796116504,0.00028350000257985
8464,0.8155339805825242,4.4550000405405004e-05
18474,0.8446601941747572,1.7010000154791e-05
7423,0.970873786407767,0.00036450000331695004
1460,0.941747572815534,5.665950051560145e-05
1529,0.8446601941747572,3.0780000280098e-05
5567,0.8543689320388349,2.0250000184275e-05
2513,0.8640776699029126,5.5890000508599004e-05
716,0.8932038834951457,3.239190029476629e-05
16326,0.8543689320388349,5.66919005158963e-05
1864,0.9223300970873787,7.285950066302146e-05
10434,0.8058252427184466,6.075000055282501e-06
18105,0.912621359223301,0.00012109500110196451
13899,0.883495145631068,5.2641900479041294e-05
17431,0.8155339805825242,2.4300000221130004e-05
11487,0.8640776699029126,4.2120000383292e-05
13433,0.9514563106796117,5.24070004769037e-05
9535,0.9320388349514563,4.7790000434889004e-05
2652,0.8737864077669902,8.10000007371e-05
16092,0.941747572815534,8.10000007371e-05
8273,0.9029126213592233,3.6450000331695004e-05
15512,0.8737864077669902,4.8519000441522904e-05
6574,0.9320388349514563,5.66919005158963e-05
15251,0.8932038834951457,5.2609500478746456e-05
15660,0.912621359223301,0.00011335950103157145
11063,0.8737864077669902,4.045950036818145e-05
15718,0.9029126213592233,6.066900055208791e-05
15820,0.9514563106796117,0.0002267838020637326
13067,0.8640776699029126,4.3740000398034e-05
7625,0.9320388349514563,7.492500068181751e-05
16302,0.8932038834951457,4.25250003869775e-05
16700,0.883495145631068,4.045950036818145e-05
3917,0.8252427184466019,2.2680000206388e-05
8971,0.8349514563106796,3.7260000339066e-05
15693,0.883495145631068,4.045950036818145e-05
18301,0.9514563106796117,0.00010368000094348801
3340,0.9514563106796117,0.0001376838012529226
2195,0.8155339805825242,0.00010123380092122758
1492,0.9611650485436893,0.00027135000246928504
4169,0.6990291262135923,8.10000007371e-06
11387,0.8446601941747572,2.8350000257985004e-05
5278,0.7766990291262136,0.0001620000014742
16008,0.9805825242718447,0.00026730000243243
8835,0.9514563106796117,0.00014858640135213626
2996,0.941747572815534,0.00012958380117921258
7827,0.9029126213592233,3.6409500331326456e-05
15788,0.912621359223301,6.47190005889429e-05
4645,0.8446601941747572,6.479190058960629e-05
16137,0.8640776699029126,3.7260000339066e-05
8636,0.883495145631068,4.045950036818145e-05
2909,0.9029126213592233,0.0
11601,0.941747572815534,8.095950073673145e-05
2201,0.9029126213592233,5.668380051582259e-05
2315,0.9320388349514563,7.285950066302146e-05
1783,0.9611650485436893,0.0001943838017688926
2185,0.7087378640776699,6.0733800552677585e-05
8848,0.9611650485436893,0.0
10651,0.912621359223301,6.399000058230901e-05
13721,0.9223300970873787,0.0001619919014741263
4296,0.883495145631068,0.0001823148016590647
1349,0.9902912621359223,0.00012148380110550259
18268,0.9805825242718447,0.00018621900169459293
10403,0.970873786407767,0.0001336419012161413
15961,0.9514563106796117,0.00021485250195515777
14866,0.941747572815534,4.855950044189145e-05
4839,0.912621359223301,0.000141750001289925
8706,0.9223300970873787,5.2650000479115004e-05
10480,0.9223300970873787,7.047000064127701e-05
8949,0.8932038834951457,2.4259500220761452e-05
733,0.941747572815534,6.962760063361117e-05
17192,0.8737864077669902,4.050000036855e-05
4971,0.883495145631068,4.448520040481533e-05
1517,0.9902912621359223,0.00033210000302211
7520,0.883495145631068,0.0001781919016215463
3714,0.9611650485436893,0.0
2181,0.9223300970873787,6.478380058953258e-05
16408,0.8932038834951457,5.66919005158963e-05
7746,0.8932038834951457,6.8850000626535e-05
14390,0.970873786407767,0.0003956040035999964
3373,0.8737864077669902,4.2930000390663004e-05
7050,0.9029126213592233,5.87250005343975e-05
14182,0.8640776699029126,3.0375000276412502e-05
18249,0.9029126213592233,0.0001620000014742
395,0.883495145631068,7.690950069987646e-05
8546,0.5339805825242718,0.00020250000184275
6937,0.883495145631068,5.665950051560145e-05
11338,0.8543689320388349,2.753190025054029e-05
14063,0.8058252427184466,0.0001619190014734629
19231,0.941747572815534,9.912780090206299e-05
6319,0.9223300970873787,4.045950036818145e-05
3797,0.9611650485436893,0.00027094500246559953
15714,0.8446601941747572,4.859190044218629e-05
11178,0.9805825242718447,0.0002096037019073937
14434,0.8640776699029126,2.296350020896785e-05
9355,0.8640776699029126,6.35850005786235e-05
8976,0.8543689320388349,2.4300000221130004e-05
8157,0.8446601941747572,2.0250000184275e-05
8637,0.8640776699029126,5.7307500521498256e-05
5854,0.9223300970873787,6.637950060405346e-05
12521,0.970873786407767,0.00015795000143734503
2125,0.941747572815534,0.00010123380092122758
10626,0.8932038834951457,2.4259500220761452e-05
2420,0.9320388349514563,7.288380066324259e-05
7505,0.8932038834951457,7.20819006559453e-05
1756,0.9902912621359223,0.00012148380110550259
3295,0.970873786407767,0.0002559438023290886
10363,0.9029126213592233,0.00017010000154791
4503,0.8349514563106796,7.2090000656019e-05
2234,0.970873786407767,0.00019440000176904003
458,0.8155339805825242,6.642000060442201e-05
7260,0.9611650485436893,0.00021465000195331502
15152,0.9223300970873787,4.860000044226001e-05
8698,0.8737864077669902,4.045950036818145e-05
6567,0.8543689320388349,6.0750000552825004e-05
2481,0.8737864077669902,4.855950044189145e-05
7806,0.9320388349514563,8.095950073673145e-05
3036,0.912621359223301,0.00012955950117899147
2189,0.912621359223301,0.00010528380095808259
7509,0.912621359223301,0.0001498419013635613
1350,0.9320388349514563,0.0001133838010317926
2098,0.8932038834951457,9.707850088341436e-05
3338,0.9514563106796117,0.0001781838016214726
3755,0.9223300970873787,0.0
19319,0.9514563106796117,0.00011340000103194001
5206,0.7961165048543689,3.0780000280098e-05
16380,0.941747572815534,0.0001255419011424313
14913,0.883495145631068,3.63690003309579e-05
14836,0.912621359223301,5.256900047837791e-05
3017,0.970873786407767,0.0001457838013266326
16704,0.8640776699029126,2.4259500220761452e-05
10366,0.8932038834951457,0.00012958380117921258
7335,0.8058252427184466,6.0750000552825004e-05
3476,0.8252427184466019,1.8630000169533e-05
8592,0.9805825242718447,0.00020123640183125125
4590,0.8640776699029126,2.0250000184275e-05
5373,0.9320388349514563,6.966000063390601e-05
15217,0.883495145631068,3.0780000280098e-05
7824,0.8737864077669902,3.6409500331326456e-05
5628,0.8543689320388349,2.0250000184275e-05
17205,0.9320388349514563,0.000174150001584765
6899,0.8349514563106796,4.8519000441522904e-05
9159,0.9223300970873787,0.0
19892,0.941747572815534,8.905950081044146e-05
18897,0.8155339805825242,1.620000014742e-05
12833,0.8640776699029126,7.690950069987646e-05
1778,0.912621359223301,0.0001376838012529226
1973,0.9223300970873787,5.665950051560145e-05
3304,0.9320388349514563,8.098380073695258e-05
2154,0.9223300970873787,9.313380084751759e-05
8314,0.8640776699029126,0.000104490000950859
2243,0.8446601941747572,2.3490000213759004e-05
5178,0.9029126213592233,6.479190058960629e-05
10196,0.8543689320388349,5.2650000479115004e-05
8758,0.8155339805825242,3.4821900316879294e-05
2199,0.9320388349514563,0.0001457838013266326
2348,0.8932038834951457,6.475950058931145e-05
3791,0.9611650485436893,0.00021465000195331502
1866,0.9514563106796117,0.00015385950140012146
5420,0.8349514563106796,4.750650043230915e-05
16022,0.9223300970873787,0.00010112850092026936
4835,0.912621359223301,0.000198450001805895
11632,0.8640776699029126,2.0250000184275e-05
10465,0.970873786407767,0.00026351730239800746
321,0.883495145631068,0.00011546550105073606
14065,0.941747572815534,0.0001619190014734629
11837,0.9223300970873787,3.6450000331695004e-05
2786,0.9320388349514563,6.478380058953258e-05
3269,0.9223300970873787,0.0001457838013266326
2441,0.941747572815534,0.00012958380117921258
5794,0.8932038834951457,3.235950029447145e-05
5789,0.8349514563106796,3.6450000331695004e-05
16248,0.9223300970873787,5.87250005343975e-05
13408,0.8932038834951457,6.803190061909029e-05
19700,0.8252427184466019,5.2650000479115004e-05
9207,0.9029126213592233,7.249500065970451e-05
15255,0.912621359223301,7.690950069987646e-05
16566,0.9223300970873787,0.0
4532,0.8640776699029126,3.073950027972945e-05
11220,0.883495145631068,2.0857500189803253e-05
4593,0.970873786407767,0.00017820000162162002
3498,0.8349514563106796,1.2150000110565002e-05
4605,0.8349514563106796,7.285950066302146e-05
11199,0.8737864077669902,9.720000088452001e-05
6767,0.8446601941747572,5.8320000530712e-06
4853,0.883495145631068,5.508000050122801e-05
15640,0.883495145631068,0.00013689000124569902
16268,0.883495145631068,0.0001133190010312029
13498,0.912621359223301,9.315000084766501e-05
8732,0.9611650485436893,0.00030725730279604146
16147,0.8446601941747572,4.0419000367812904e-05
4043,0.8543689320388349,4.855950044189145e-05
1497,0.8543689320388349,2.1870000199017e-05
8564,0.8543689320388349,1.7010000154791e-05
6010,0.7961165048543689,1.2960000117936002e-05
16768,0.8640776699029126,4.855950044189145e-05
9337,0.7961165048543689,1.4580000132678002e-05
5945,0.9223300970873787,5.994000054545401e-05
3458,0.9223300970873787,9.958950090626446e-05
16181,0.912621359223301,0.0001334880012147408
15013,0.883495145631068,5.665950051560145e-05
10453,0.9805825242718447,0.00024101550219324106
7228,0.912621359223301,0.0001413450012862395
