,state,long
3023,1.0,0.8600435607391274
3025,1.0,0.8600435607391274
3026,1.0,0.8600435607391274
3031,1.0,0.8600435607391274
3036,1.0,0.8600435607391274
3057,1.0,0.7586945830113121
3060,1.0,0.7629101384107361
3063,1.0,0.8167287290100486
3066,1.0,0.7052741281997245
3076,1.0,0.6914330546382826
3077,1.0,0.7999250567929003
3082,1.0,0.6799105365465242
3084,1.0,0.7076629429260641
3085,1.0,0.6761048268109333
3088,1.0,0.8871167943043164
3090,1.0,0.6781774748823157
3092,1.0,0.7924073163305945
3097,1.0,0.7594205953301025
3100,1.0,0.7924073163305945
3101,1.0,0.7924073163305945
3103,1.0,0.7873369399751761
3109,1.0,0.6770650366519135
3110,1.0,0.8167287290100486
3112,1.0,0.6525328462024879
3123,1.0,0.7547015152579695
3125,1.0,0.7547015152579695
3127,1.0,0.7378861331647113
3130,1.0,0.6772406847935554
3137,1.0,0.7754162860956944
3141,1.0,0.686432937539522
3142,1.0,0.686432937539522
3144,1.0,0.7924073163305945
3148,1.0,0.7311880840300717
3151,1.0,0.7611536569943094
3152,1.0,0.7611536569943094
3153,1.0,0.7611536569943094
3169,1.0,0.6888217522658615
3170,1.0,0.8105810440525544
3174,1.0,0.9285697557319844
3177,1.0,0.7513876203189778
3191,1.0,0.7155905290522031
3204,1.0,0.690098128761799
3208,1.0,0.8028408159441671
3210,1.0,0.6808239068830665
3213,1.0,0.6495585376706715
3214,1.0,0.6495585376706715
3215,1.0,0.6931426965502714
3230,1.0,0.7586945830113121
3231,1.0,0.7586945830113121
3232,1.0,0.6495585376706715
3233,1.0,0.7586945830113121
3234,1.0,0.7586945830113121
3235,1.0,0.7586945830113121
3236,1.0,0.6495585376706715
3237,1.0,0.7586945830113121
3238,1.0,0.7586945830113121
3239,1.0,0.7586945830113121
3240,1.0,0.7586945830113121
3241,1.0,0.7586945830113121
3242,1.0,0.7586945830113121
3243,1.0,0.7586945830113121
3246,1.0,0.6495585376706715
3247,1.0,0.6495585376706715
3250,1.0,0.6832829808660621
3254,1.0,0.7924073163305945
3257,1.0,0.6495585376706715
3258,1.0,0.6495585376706715
3260,1.0,0.6495585376706715
3262,1.0,0.6495585376706715
3267,1.0,0.6931661163024895
3268,1.0,0.6930255977891757
3269,1.0,0.6930607274175037
3270,1.0,0.6931309866741614
3272,1.0,0.6931309866741614
3273,1.0,0.6930255977891757
3274,1.0,0.6931309866741614
3275,1.0,0.6931895360547092
3276,1.0,0.6930490175413955
3277,1.0,0.6930021780369575
3278,1.0,0.6931895360547092
3279,1.0,0.6930255977891757
3280,1.0,0.6932129558069274
3282,1.0,0.6914330546382826
3283,1.0,0.6931895360547092
3284,1.0,0.6930607274175037
3285,1.0,0.6931075669219416
3286,1.0,0.6930607274175037
3288,1.0,0.6932480854352571
3289,1.0,0.7924073163305945
3290,1.0,0.6931778261785994
3291,1.0,0.6931426965502714
3293,1.0,0.6931661163024895
3295,1.0,0.6930841471697236
3296,1.0,0.6930607274175037
3297,1.0,0.6930021780369575
3300,1.0,0.6929904681608476
3301,1.0,0.6930841471697236
3302,1.0,0.6931309866741614
3303,1.0,0.6931426965502714
3304,1.0,0.6931661163024895
3305,1.0,0.6931075669219416
3306,1.0,0.6932480854352571
3307,1.0,0.6930724372936136
3309,1.0,0.6930490175413955
3310,1.0,0.6931309866741614
3311,1.0,0.6931661163024895
3313,1.0,0.6931426965502714
3315,1.0,0.6930607274175037
3316,1.0,0.6930607274175037
3317,1.0,0.6930255977891757
3318,1.0,0.6930021780369575
3319,1.0,0.6931075669219416
3320,1.0,0.6932246656830373
3321,1.0,0.6931426965502714
3322,1.0,0.6931426965502714
3323,1.0,0.6931661163024895
3325,1.0,0.683845054919319
3326,1.0,0.6930841471697236
3330,1.0,0.6833181104943918
3331,1.0,0.7924073163305945
3332,1.0,0.6930607274175037
3334,1.0,0.6931309866741614
3335,1.0,0.6931309866741614
3336,1.0,0.6931309866741614
3338,1.0,0.6930958570458334
3339,1.0,0.6931426965502714
3340,1.0,0.6930607274175037
3341,1.0,0.6931895360547092
3342,1.0,0.6931309866741614
3343,1.0,0.6930255977891757
3344,1.0,0.6930841471697236
3346,1.0,0.6931309866741614
3348,1.0,0.6931309866741614
3349,1.0,0.6930841471697236
3350,1.0,0.6930021780369575
3351,1.0,0.683306400618282
3354,1.0,0.7924073163305945
3355,1.0,0.6832829808660621
3356,1.0,0.6833298203705017
3357,1.0,0.6832829808660621
3358,1.0,0.683306400618282
3359,1.0,0.683306400618282
3360,1.0,0.683294690742172
3361,1.0,0.6833298203705017
3362,1.0,0.6832829808660621
3365,1.0,0.6832712709899539
3366,1.0,0.683306400618282
3367,1.0,0.6832829808660621
3369,1.0,0.6832829808660621
3370,1.0,0.683306400618282
3371,1.0,0.6833181104943918
3372,1.0,0.6832829808660621
3373,1.0,0.6832829808660621
3377,1.0,0.683306400618282
3381,1.0,0.683294690742172
3390,1.0,0.683294690742172
3392,1.0,0.6832829808660621
3397,1.0,0.8950326705543455
3400,1.0,0.8105810440525544
3418,1.0,0.8105810440525544
3419,1.0,0.6880137708143051
3421,1.0,0.8028408159441671
3423,1.0,0.8028408159441671
3427,1.0,0.8950209606782373
3429,1.0,0.8950209606782373
3430,1.0,0.8950209606782373
3435,1.0,0.7020773320218284
3436,1.0,0.9285697557319844
3437,1.0,0.8950209606782373
3440,1.0,0.8950209606782373
3442,1.0,0.8949975409260175
3444,1.0,0.8950209606782373
3445,1.0,0.9285697557319844
3446,1.0,0.8950326705543455
3448,1.0,0.7611536569943094
3449,1.0,0.6781774748823157
3451,1.0,0.9285697557319844
3455,1.0,0.7594205953301025
3458,1.0,0.7594205953301025
3459,1.0,0.7594205953301025
3461,1.0,0.7594205953301025
3462,1.0,0.7594205953301025
3463,1.0,0.7594205953301025
3464,1.0,0.7594205953301025
3465,1.0,0.7594205953301025
3466,1.0,0.7594205953301025
3467,1.0,0.7594205953301025
3471,1.0,0.7594205953301025
3475,1.0,0.8028408159441671
3476,1.0,0.8013302419260416
3488,1.0,0.8600435607391274
3490,1.0,0.8600435607391274
3493,1.0,0.7324059111454614
3497,1.0,0.6925103632403568
3498,1.0,0.7011522518091763
3504,1.0,0.6808239068830665
3505,1.0,0.6808239068830665
3508,1.0,0.6912456966205308
3509,1.0,0.7403569170238186
3511,1.0,0.7092203564486291
3515,1.0,0.6950748261083398
3516,1.0,0.7559427621255772
3533,1.0,0.7611536569943094
3577,1.0,0.6772406847935554
3606,0.0,0.07659429963230986
3608,1.0,0.6888100423897516
3616,1.0,0.6888100423897516
3618,1.0,0.6888100423897516
3620,1.0,0.6888100423897516
3621,1.0,0.6888100423897516
3622,1.0,0.6888100423897516
3623,1.0,0.6888100423897516
3626,1.0,0.6888100423897516
3627,1.0,0.6888100423897516
3629,0.0,0.08008384271294508
3634,1.0,0.6876741844071297
3638,1.0,1.0
3643,1.0,0.7032951591372164
3645,1.0,0.746481182229093
3650,0.0,0.060095084194008955
3652,0.0,0.046101782243145005
3654,0.0,0.06852619499285702
3671,0.0,0.05991943605236712
3677,0.0,0.1775802712007316
3678,0.0,0.1779432773601252
3682,0.0,0.1775802712007316
3683,0.0,0.046101782243145005
3689,0.0,0.05065692404974448
3696,0.0,0.001510574018127112
3701,0.0,0.05989601630014732
3704,0.0,0.05899435583971501
3714,0.0,0.1974636408346803
3717,0.0,0.08008384271294508
3718,0.0,0.0331506592660255
3720,0.0,0.046101782243145005
3728,0.0,0.017880980819222445
3731,0.0,0.0331506592660255
3733,0.0,0.051277547483547514
3735,0.0,0.05065692404974448
3755,0.0,0.1974636408346803
3758,0.0,0.1974636408346803
3759,0.0,0.10324597765755747
3762,0.0,0.1974636408346803
3779,0.0,0.010562308250779884
3784,0.0,0.05065692404974448
3788,0.0,0.08151244759830456
3789,0.0,0.046101782243145005
3791,0.0,0.020585962200521033
3792,0.0,0.01113609218014499
3794,0.0,0.01113609218014499
3796,0.0,0.01113609218014499
3797,0.0,0.06852619499285702
3803,0.0,0.14575282793508149
3806,0.0,0.05853767067144557
3815,0.0,0.05873673856530721
3816,0.0,0.058760158317525346
3833,0.0,0.08008384271294508
3834,0.0,0.046101782243145005
3836,0.0,0.058760158317525346
3837,0.0,0.01130003044567859
3858,0.0,0.14565914892620563
3859,0.0,0.14572940818286167
3874,0.0,0.14564743905009572
3886,0.0,0.08008384271294508
3889,0.0,0.08008384271294508
3892,0.0,0.08008384271294508
3893,0.0,0.14563572917398582
3900,0.0,0.0951076137614469
3903,0.0,0.06852619499285702
3917,0.0,0.1775802712007316
3925,0.0,0.1457176983067518
3926,0.0,0.06852619499285702
3951,0.0,0.145612309421766
3976,0.0,0.08008384271294508
4002,0.0,0.1974636408346803
4005,0.0,0.08008384271294508
4006,0.0,0.1974636408346803
4014,0.0,0.06852619499285702
4017,0.0,0.060095084194008955
4020,0.0,0.1974636408346803
4028,0.0,0.06852619499285702
4034,0.0,0.046101782243145005
4036,0.0,0.1031288788964618
4042,0.0,0.01113609218014499
4043,0.0,0.1031288788964618
4045,0.0,0.1031288788964618
4046,0.0,0.1031288788964618
4048,0.0,0.1031288788964618
4051,0.0,0.046101782243145005
4060,0.0,0.05065692404974448
4092,0.0,0.060095084194008955
4099,0.0,0.06085622614112913
4102,0.0,0.0331506592660255
4103,0.0,0.14565914892620563
4104,0.0,0.145612309421766
4117,0.0,0.14567085880231384
4131,0.0,0.18558982645963662
4168,0.0,0.07671139839340552
4169,0.0,0.7472774538045395
4174,0.0,0.059556429892971885
4197,0.0,0.01113609218014499
4221,0.0,0.046101782243145005
4224,0.0,0.0331506592660255
4229,0.0,0.14564743905009572
4235,0.0,0.06852619499285702
4236,0.0,0.06313965198248297
4237,0.0,0.006112555329164516
4238,0.0,0.06865500363006259
4242,0.0,0.1974636408346803
4247,0.0,0.010562308250779884
4250,0.0,0.1974636408346803
4267,0.0,0.04627743038478684
4269,0.0,0.08008384271294508
4274,0.0,0.060095084194008955
4277,0.0,0.06367830628352004
4279,0.0,0.1779432773601252
4280,0.0,0.21650389938874454
4281,0.0,0.010562308250779884
4284,0.0,0.14567085880231384
4289,0.0,0.06852619499285702
4292,0.0,0.1457176983067518
4294,0.0,0.14569427855453365
4296,0.0,0.14568256867842375
4301,0.0,0.14569427855453365
4302,0.0,0.14572940818286167
4306,0.0,0.010925314410173456
4322,0.0,0.1974636408346803
4325,0.0,0.067355207381907
4327,0.0,0.05065692404974448
4328,0.0,0.005363123258155911
4338,0.0,0.08008384271294508
4342,0.0,0.059556429892971885
4343,0.0,0.08008384271294508
4347,0.0,0.08008384271294508
4360,0.0,0.05065692404974448
4367,0.0,0.1974636408346803
4377,0.0,0.05065692404974448
4380,0.0,0.0331506592660255
4381,0.0,0.06852619499285702
4385,0.0,0.1974636408346803
4391,0.0,0.046101782243145005
4400,0.0,0.058514250919225776
4404,0.0,0.09456895946040983
4414,0.0,9.367900887586777e-05
4416,0.0,0.11096278601372497
4427,0.0,0.1974636408346803
4430,0.0,0.046101782243145005
4439,0.0,0.1974636408346803
4444,0.0,0.046101782243145005
4446,0.0,0.05065692404974448
4449,0.0,0.16854024684418872
4453,0.0,0.07076278132977461
4458,0.0,0.1031288788964618
4460,0.0,0.01113609218014499
4461,0.0,0.14564743905009572
4462,0.0,0.14570598843064356
4469,0.0,0.01113609218014499
4470,0.0,0.01113609218014499
4471,0.0,0.01113609218014499
4472,0.0,0.01113609218014499
4473,0.0,0.01113609218014499
4479,0.0,0.11439377971381069
4492,0.0,0.17691280826248898
4493,0.0,0.17691280826248898
4494,0.0,0.17691280826248898
4497,0.0,0.058760158317525346
4498,0.0,0.02508255462657267
4499,0.0,0.02508255462657267
4501,0.0,0.02508255462657267
4503,0.0,0.02508255462657267
4504,0.0,0.02508255462657267
4506,0.0,0.02508255462657267
4507,0.0,0.02508255462657267
4508,0.0,0.02508255462657267
4512,0.0,0.1974636408346803
4527,0.0,0.059193423733576646
4528,0.0,0.1974636408346803
4529,0.0,0.08008384271294508
4532,0.0,0.08008384271294508
4536,0.0,0.08008384271294508
4537,0.0,0.1974636408346803
4540,0.0,0.1974636408346803
4698,0.0,0.011581067472306195
4853,0.0,0.046101782243145005
4901,0.0,0.1693365184196353
4911,0.0,0.17082367268554424
4914,0.0,0.1779432773601252
4937,0.0,0.17371601208459292
4946,0.0,0.09533010140752834
4950,0.0,0.1732476170402119
4954,0.0,0.19248694348813777
4957,0.0,0.17864586992669584
4959,0.0,0.17864586992669584
4961,0.0,0.17242792571254723
4963,0.0,0.17242792571254723
4964,0.0,0.17242792571254723
4969,0.0,0.17242792571254723
4970,0.0,0.17242792571254723
4971,0.0,0.17242792571254723
4972,0.0,0.1842431907070431
4973,0.0,0.17864586992669584
4975,0.0,0.17864586992669584
4994,0.0,0.18233448090119272
4996,0.0,0.18303707346776338
5009,0.0,0.1779432773601252
5018,0.0,0.1779432773601252
5021,0.0,0.5517693622801475
5047,0.0,0.1693365184196353
5048,0.0,0.1693365184196353
5056,0.0,0.5517693622801475
5068,0.0,0.5517693622801475
5069,0.0,0.5517693622801475
5071,0.0,0.5517693622801475
5073,0.0,0.5517693622801475
5075,0.0,0.5517693622801475
5076,0.0,0.5517693622801475
5078,0.0,0.5517693622801475
5079,0.0,0.5517693622801475
5080,0.0,0.5517693622801475
5081,0.0,0.5517693622801475
5082,0.0,0.5517693622801475
5087,0.0,0.5517693622801475
5088,0.0,0.5517693622801475
5089,0.0,0.5517693622801475
5090,0.0,0.5517693622801475
5092,0.0,0.5517693622801475
5093,0.0,0.5517693622801475
5094,0.0,0.5517693622801475
5097,0.0,0.5517693622801475
5098,0.0,0.5517693622801475
5099,0.0,0.5517693622801475
5100,0.0,0.5517693622801475
5101,0.0,0.5517693622801475
5104,0.0,0.5517693622801475
5105,0.0,0.5517693622801475
5107,0.0,0.5517693622801475
5109,0.0,0.5517693622801475
5110,0.0,0.5517693622801475
5113,0.0,0.5517693622801475
5114,0.0,0.5517693622801475
5115,0.0,0.5517693622801475
5119,0.0,0.11722756973231319
5136,0.0,0.14492142673130526
5138,0.0,0.1693365184196353
5150,0.0,0.17082367268554424
5151,0.0,0.1844071289725767
5152,0.0,0.18441883884868493
5167,0.0,0.17371601208459292
5170,0.0,0.2187053560973324
5174,0.0,0.13063537787770213
5190,0.0,0.1974636408346803
5194,0.0,0.1974636408346803
5196,0.0,0.1974636408346803
5199,0.0,0.1532003091407296
5203,0.0,0.1775802712007316
5204,0.0,0.17815405513009672
5205,0.0,0.1771235860324605
5206,0.0,0.17864586992669584
5219,0.0,0.17371601208459292
5223,0.0,0.12763764959366772
5240,0.0,0.1601559755497786
5245,0.0,0.16575329633012584
5252,0.0,0.09533010140752834
5253,0.0,0.1693365184196353
5263,0.0,0.14574111805897158
5267,0.0,0.19248694348813777
5269,0.0,0.2017611653668703
5270,0.0,0.19248694348813777
5278,0.0,0.13555352584369684
5280,0.0,0.18233448090119272
5291,0.0,0.16935993817185507
5315,0.0,0.17864586992669584
5322,0.0,0.17864586992669584
5324,0.0,0.17864586992669584
5338,0.0,0.1924283941075916
5340,0.0,0.17864586992669584
5342,0.0,0.17864586992669584
5354,0.0,0.14569427855453365
5355,0.0,0.14570598843064356
5372,0.0,0.17718213541300834
5373,0.0,0.31371929084990346
5376,0.0,0.21194875758214507
5384,0.0,0.09533010140752834
5406,0.0,0.1732476170402119
5410,0.0,0.1732476170402119
5411,0.0,0.1732476170402119
5413,0.0,0.1732476170402119
5420,0.0,0.1732476170402119
5421,0.0,0.1732476170402119
5424,0.0,0.1732476170402119
5436,0.0,0.1732476170402119
5450,0.0,0.14563572917398582
5468,0.0,0.11722756973231319
5470,0.0,0.2017611653668703
5471,0.0,0.14568256867842375
5481,0.0,0.1775802712007316
5494,0.0,0.19248694348813777
5495,0.0,0.2017611653668703
5498,0.0,0.13063537787770213
5503,0.0,0.16680718517998186
5525,0.0,0.14568256867842375
5555,0.0,0.17864586992669584
5556,0.0,0.17371601208459292
5563,0.0,0.17274409236750288
5567,0.0,0.19248694348813777
5573,0.0,0.14565914892620563
5575,0.0,0.17864586992669584
5583,0.0,0.1693365184196353
5589,0.0,0.1693365184196353
5590,0.0,0.09533010140752834
5593,0.0,0.18371624628211425
5594,0.0,0.1779432773601252
5595,0.0,0.17815405513009672
5603,0.0,0.1974636408346803
5605,0.0,0.1974636408346803
5607,0.0,0.14017892690695405
5611,0.0,0.1775802712007316
5617,0.0,0.1779432773601252
5621,0.0,0.1815733389540742
5622,0.0,0.18153820932574619
5623,0.0,0.18154991920185606
5624,0.0,0.18159675870629402
5625,0.0,0.18159675870629402
5628,0.0,0.1693365184196353
5633,0.0,0.17864586992669584
5634,0.0,0.17864586992669584
5639,0.0,0.17082367268554424
5643,0.0,0.17864586992669584
5644,0.0,0.17864586992669584
5645,0.0,0.17864586992669584
5646,0.0,0.17864586992669584
5666,0.0,0.17864586992669584
5673,0.0,0.17825944401508248
5674,0.0,0.2194079486639031
5683,0.0,0.1851448511674754
5689,0.0,0.1974636408346803
5692,0.0,0.17864586992669584
5693,0.0,0.1779432773601252
5713,0.0,0.14563572917398582
5718,0.0,0.1779432773601252
5720,0.0,0.1456240192978759
5721,0.0,0.17864586992669584
5725,0.0,0.17864586992669584
5727,0.0,0.1779432773601252
5737,0.0,0.1732476170402119
5738,0.0,0.1732476170402119
5740,0.0,0.1732476170402119
5751,0.0,0.1732476170402119
5753,0.0,0.1732476170402119
5764,0.0,0.1732476170402119
5770,0.0,0.1693365184196353
5777,0.0,0.14554205016510996
5789,0.0,0.17864586992669584
5794,0.0,0.11722756973231319
5808,0.0,0.20837724536874386
5831,0.0,0.17864586992669584
5833,0.0,0.1964097519848243
5854,0.0,0.17864586992669584
5862,0.0,0.1693365184196353
5869,0.0,0.17718213541300834
5871,0.0,0.2017611653668703
5932,0.0,0.19248694348813777
5937,0.0,0.19636291248038637
5945,0.0,0.18233448090119272
5946,0.0,0.17864586992669584
5949,0.0,0.1775802712007316
5954,0.0,0.1693365184196353
5975,0.0,0.17708845640413248
5983,0.0,0.145612309421766
5985,0.0,0.18233448090119272
5994,0.0,0.09533010140752834
5997,0.0,0.17081196280943436
6001,0.0,0.17864586992669584
6010,0.0,0.11664207592683652
6011,0.0,0.17371601208459292
6017,0.0,0.09533010140752834
6030,0.0,0.17864586992669584
6031,0.0,0.17864586992669584
6034,0.0,0.1693365184196353
6039,0.0,0.1974636408346803
6065,0.0,0.17371601208459292
6076,0.0,0.1692545492868693
6080,0.0,0.1775802712007316
6099,0.0,0.1779432773601252
6102,0.0,0.1779432773601252
6111,0.0,0.1775802712007316
6116,0.0,0.1779432773601252
6131,0.0,0.145612309421766
6139,0.0,0.11664207592683652
6141,0.0,0.17864586992669584
6142,0.0,0.17864586992669584
6143,0.0,0.17864586992669584
6149,0.0,0.13555352584369684
6153,0.0,0.17864586992669584
6155,0.0,0.17864586992669584
6156,0.0,0.17864586992669584
6159,0.0,0.17864586992669584
6162,0.0,0.17864586992669584
6164,0.0,0.17864586992669584
6165,0.0,0.17864586992669584
6166,0.0,0.17864586992669584
6168,0.0,0.17864586992669584
6172,0.0,0.17864586992669584
6177,0.0,0.14568256867842375
6187,0.0,0.14570598843064356
6189,0.0,0.17371601208459292
6192,0.0,0.14567085880231384
6195,0.0,0.1732476170402119
6199,0.0,0.1732476170402119
6200,0.0,0.1732476170402119
6207,0.0,0.1732476170402119
6213,0.0,0.1732476170402119
6214,0.0,0.14570598843064356
6216,0.0,0.1732476170402119
6217,0.0,0.1732476170402119
6219,0.0,0.1732476170402119
6220,0.0,0.1732476170402119
6221,0.0,0.1732476170402119
6224,0.0,0.1732476170402119
6226,0.0,0.1732476170402119
6227,0.0,0.14568256867842375
6230,0.0,0.2187053560973324
6251,0.0,0.1974636408346803
6267,0.0,0.11722756973231319
6302,0.0,0.11722756973231319
6313,0.0,0.1693365184196353
6319,0.0,0.17451228366003946
6324,0.0,0.11664207592683652
6330,0.0,0.1974636408346803
6334,0.0,0.1974636408346803
6336,0.0,0.12537764350453198
6340,0.0,0.17864586992669584
6346,0.0,0.1974636408346803
6351,0.0,0.17864586992669584
6352,0.0,0.20171432586243238
6363,0.0,0.17596430829761872
6384,0.0,0.18233448090119272
6406,0.0,0.1775802712007316
6409,0.0,0.09533010140752834
6411,0.0,0.1974636408346803
6417,0.0,0.03774093070095301
6421,0.0,0.1693365184196353
6423,0.0,0.1532003091407296
6429,0.0,0.16935993817185507
6432,0.0,0.1974636408346803
6436,0.0,0.17123351834937575
6450,0.0,0.17371601208459292
6452,0.0,0.1693365184196353
6453,0.0,0.2187053560973324
6458,0.0,0.18233448090119272
6464,0.0,0.1771235860324605
6502,0.0,0.19231129534649594
6534,0.0,0.145612309421766
6535,0.0,0.14570598843064356
6571,0.0,0.17864586992669584
6588,0.0,0.17864586992669584
6600,0.0,0.19249865336424765
6614,0.0,0.1693365184196353
6619,0.0,0.18160846858240223
6622,0.0,0.1815616290779643
6628,0.0,0.18154991920185606
6631,0.0,0.17082367268554424
6644,0.0,0.11722756973231319
6651,0.0,0.19635120260427646
6655,0.0,0.1974636408346803
6663,0.0,0.17451228366003946
6664,0.0,0.17451228366003946
6667,0.0,0.1974636408346803
6669,0.0,0.1539263214595201
6681,0.0,0.1974636408346803
6685,0.0,0.1532003091407296
6694,0.0,0.09533010140752834
6695,0.0,0.09533010140752834
6701,0.0,0.1974636408346803
6703,0.0,0.020585962200521033
6704,0.0,0.020585962200521033
6705,0.0,0.09533010140752834
6726,0.0,0.0942293730532344
6731,0.0,0.03774093070095301
6742,0.0,0.09533010140752834
6749,0.0,0.09533010140752834
6759,0.0,0.09533010140752834
6760,0.0,0.029579147052624308
6761,0.0,0.01784585119089441
6766,0.0,0.025995924963114876
6767,0.0,0.03322091852268323
6771,0.0,0.014321178481932815
6773,0.0,0.09533010140752834
6785,0.0,0.0
6789,0.0,0.020585962200521033
6791,0.0,0.09533010140752834
6808,0.0,0.09533010140752834
6809,0.0,0.09533010140752834
6810,0.0,0.09533010140752834
6817,0.0,0.08996697814937243
6820,0.0,0.020585962200521033
6821,0.0,0.01113609218014499
6822,0.0,0.01113609218014499
6823,0.0,0.01113609218014499
6828,0.0,0.09533010140752834
6829,0.0,0.09533010140752834
6839,0.0,0.014321178481932815
6840,0.0,0.011428839082882492
6845,0.0,0.09533010140752834
6865,0.0,0.017611653668704742
6866,0.0,0.09533010140752834
6867,0.0,0.014321178481932815
6873,0.0,0.09533010140752834
6898,0.0,0.09533010140752834
6899,0.0,0.09533010140752834
6909,0.0,0.028010023653951027
6926,0.0,0.09533010140752834
6927,0.0,0.09533010140752834
6933,0.0,0.06839738635565312
6935,0.0,0.06839738635565312
6936,0.0,0.06839738635565312
6937,0.0,0.06839738635565312
6939,0.0,0.06839738635565312
6947,0.0,0.09533010140752834
6949,0.0,0.09533010140752834
6950,0.0,0.09533010140752834
6955,0.0,0.020585962200521033
6966,0.0,0.09533010140752834
6967,0.0,0.09533010140752834
6968,0.0,0.09533010140752834
6972,0.0,0.09533010140752834
6995,0.0,0.006510691116887787
6996,0.0,0.006510691116887787
6999,0.0,0.09533010140752834
7000,0.0,0.006510691116887787
7004,0.0,0.006510691116887787
7009,0.0,0.006510691116887787
7018,0.0,0.09533010140752834
7020,0.0,9.367900887586777e-05
7021,0.0,0.014321178481932815
7031,0.0,0.09533010140752834
7036,0.0,0.09533010140752834
7039,0.0,0.020585962200521033
7045,0.0,0.006510691116887787
7048,0.0,0.06839738635565312
7049,0.0,0.06839738635565312
7050,0.0,0.06839738635565312
7051,0.0,0.06839738635565312
7052,0.0,0.06839738635565312
7054,0.0,0.06839738635565312
7059,0.0,0.09533010140752834
7071,0.0,0.09533010140752834
7075,0.0,0.09533010140752834
7078,0.0,0.09533010140752834
7081,0.0,0.01113609218014499
7086,0.0,0.09533010140752834
7087,0.0,0.09533010140752834
7088,0.0,0.09533010140752834
7090,0.0,0.01661631419939657
7093,0.0,0.020585962200521033
7094,0.0,0.09533010140752834
7096,0.0,0.09533010140752834
7098,0.0,0.0006089135576948046
7101,0.0,9.367900887586777e-05
7112,0.0,0.014368017986369084
7116,0.0,0.012072882268905332
7118,0.0,0.006510691116887787
7119,0.0,0.006510691116887787
7125,0.0,0.09533010140752834
7128,0.0,0.09533010140752834
7129,0.0,0.006510691116887787
7131,0.0,0.006510691116887787
7141,0.0,0.014321178481932815
7144,0.0,0.014321178481932815
7147,0.0,0.09533010140752834
7149,0.0,0.09533010140752834
7150,0.0,0.006510691116887787
7151,0.0,0.006510691116887787
7157,0.0,0.06839738635565312
7159,0.0,0.06839738635565312
7165,0.0,0.09533010140752834
7167,0.0,0.09533010140752834
7170,0.0,0.019204196819597823
7174,0.0,0.019204196819597823
7187,0.0,0.09533010140752834
7190,0.0,0.020585962200521033
7193,0.0,0.014321178481932815
7194,0.0,0.016698283332162535
7201,0.0,0.006510691116887787
7210,0.0,0.014321178481932815
7218,0.0,0.09533010140752834
7222,0.0,0.006510691116887787
7223,0.0,0.006510691116887787
7224,0.0,0.006510691116887787
7225,0.0,0.006510691116887787
7227,0.0,0.09533010140752834
7228,0.0,0.09533010140752834
7232,0.0,0.014321178481932815
7233,0.0,9.367900887586777e-05
7237,0.0,0.006510691116887787
7256,0.0,0.020585962200521033
7260,0.0,0.020585962200521033
7263,0.0,0.014321178481932815
7264,0.0,0.010562308250779884
7265,0.0,0.014368017986369084
7276,0.0,0.09533010140752834
7277,0.0,0.006510691116887787
7278,0.0,0.014321178481932815
7279,0.0,0.01113609218014499
7280,0.0,0.01113609218014499
7281,0.0,0.01113609218014499
7283,0.0,0.0
7285,0.0,0.06839738635565312
7286,0.0,0.06839738635565312
7287,0.0,0.06839738635565312
7288,0.0,0.06839738635565312
7301,0.0,0.012072882268905332
7304,0.0,0.09533010140752834
7306,0.0,0.006510691116887787
7307,0.0,0.0161947586594535
7308,0.0,0.029579147052624308
7310,0.0,0.029579147052624308
7311,0.0,0.09533010140752834
7334,0.0,0.01834937586360345
7384,0.0,0.1974636408346803
7397,0.0,0.010808215649079453
7412,0.0,0.1974636408346803
7417,0.0,0.1974636408346803
7419,0.0,0.1974636408346803
7447,0.0,0.0015574135225650458
7546,0.0,0.020059017775592197
7721,0.0,0.1974636408346803
7722,0.0,0.1974636408346803
7732,0.0,0.1974636408346803
7839,0.0,0.0686315838778428
7863,0.0,0.1974636408346803
7877,0.0,0.1974636408346803
7934,0.0,0.1974636408346803
7955,0.0,0.1974636408346803
7956,0.0,0.1974636408346803
7961,0.0,0.1974636408346803
7970,0.0,0.0025410431157649855
7980,0.0,0.1974636408346803
7986,0.0,0.1974636408346803
8049,0.0,0.1974636408346803
8056,0.0,0.1974636408346803
8059,0.0,0.1974636408346803
8062,0.0,0.19925525187943502
8063,0.0,0.1974636408346803
8216,0.0,0.18558982645963662
8320,0.0,0.2870910325768756
8336,0.0,0.32924658657111433
8338,0.0,0.22429096700156975
8339,0.0,0.34548818473500575
8341,0.0,0.3226422164453507
8347,0.0,0.2870910325768756
8348,0.0,0.2870910325768756
8350,0.0,0.28659921778027647
8352,0.0,0.28659921778027647
8353,0.0,0.3299608890137949
8354,0.0,0.2870910325768756
8356,0.0,0.2870910325768756
8357,0.0,0.28659921778027647
8358,0.0,0.28659921778027647
8361,0.0,0.28659921778027647
8362,0.0,0.31044052553923973
8363,0.0,0.31685753764725166
8369,0.0,0.3402889997423834
8371,0.0,0.3402889997423834
8372,0.0,0.3402889997423834
8373,0.0,0.3402889997423834
8381,0.0,0.33273612965174953
8420,0.0,0.30259490854586835
8437,0.0,0.3490831167006251
8444,0.0,0.328930419916157
8446,0.0,0.30259490854586835
8447,0.0,0.30259490854586835
8449,0.0,0.3343403826787525
8453,0.0,0.34280662310592863
8457,0.0,0.3376776973699624
8462,0.0,0.3425958453359571
